Product_ID,product_name,brand,price,Original_Price,Discount_Percentage,Rating,Number_of_Ratings,Shades_Available,Breadcrumbs,Product_URL,Description
PROD0667,Nivea Natural Body Lotion,Nivea,3329,4285,22.3,4.1,5788,,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0667,"Smudge-proof, waterproof, and lightweight formula."
PROD0668,Mamaearth Pure Body Lotion,Mamaearth,4501,5257,14.4,4.6,4805,1,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0668,Long-lasting formula with smooth application.
PROD0669,The Body Shop Intense Body Lotion,The Body Shop,2256,3468,34.9,4.9,708,15,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0669,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0670,Nivea Glow Body Lotion,Nivea,1861,2311,19.5,4.3,2373,,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0670,Long-lasting formula with smooth application.
PROD0671,Nivea Glow Body Lotion,Nivea,189,590,68,4.2,1776,19,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0671,Hydrating and gentle on skin with rich texture.
PROD0672,Nivea Hydra Body Lotion,Nivea,1469,1747,15.9,4.8,5483,,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0672,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0673,Himalaya Pure Body Lotion,Himalaya,356,556,36,5,1513,,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0673,Tested by dermatologists and suitable for all skin types.
PROD0674,Ponds Intense Body Lotion,Ponds,2988,4105,27.2,4.5,6775,,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0674,Tested by dermatologists and suitable for all skin types.
PROD0675,Himalaya Pure Body Lotion,Himalaya,3705,5124,27.7,3.7,6330,,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0675,Hydrating and gentle on skin with rich texture.
PROD0676,The Body Shop Pure Body Lotion,The Body Shop,5614,5868,4.3,3.6,3625,,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0676,Hydrating and gentle on skin with rich texture.
PROD0677,Mamaearth Hydra Body Lotion,Mamaearth,1333,1940,31.3,4.2,6221,,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0677,Tested by dermatologists and suitable for all skin types.
PROD0678,Himalaya Intense Body Lotion,Himalaya,5543,6664,16.8,4.7,2093,11,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0678,"Smudge-proof, waterproof, and lightweight formula."
PROD0679,Nivea Glow Body Lotion,Nivea,5675,5756,1.4,4.4,7884,,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0679,Long-lasting formula with smooth application.
PROD0680,Himalaya Ultra Body Lotion,Himalaya,1460,1556,6.2,4.2,659,11,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0680,Hydrating and gentle on skin with rich texture.
PROD0681,Vaseline Natural Body Lotion,Vaseline,1162,1703,31.8,3.6,7378,19,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0681,Tested by dermatologists and suitable for all skin types.
PROD0682,Mamaearth Intense Body Lotion,Mamaearth,909,1606,43.4,4.2,5050,8,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0682,"Smudge-proof, waterproof, and lightweight formula."
PROD0683,The Body Shop Pure Body Lotion,The Body Shop,800,1083,26.1,4.4,7925,16,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0683,Enriched with natural extracts for everyday use.
PROD0684,Vaseline Intense Body Lotion,Vaseline,4145,4890,15.2,3.9,44,10,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0684,Hydrating and gentle on skin with rich texture.
PROD0685,Himalaya Intense Body Lotion,Himalaya,3914,4664,16.1,4,3853,,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0685,"Smudge-proof, waterproof, and lightweight formula."
PROD0686,Nivea Intense Body Lotion,Nivea,5768,6689,13.8,4.4,1302,,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0686,Tested by dermatologists and suitable for all skin types.
PROD0687,Vaseline Glow Body Lotion,Vaseline,3201,3813,16.1,4.7,5670,,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0687,Hydrating and gentle on skin with rich texture.
PROD0688,Himalaya Ultra Body Lotion,Himalaya,537,1403,61.7,4.3,6349,15,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0688,Tested by dermatologists and suitable for all skin types.
PROD0689,Nivea Glow Body Lotion,Nivea,5788,6633,12.7,3.8,662,,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0689,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0690,Vaseline Natural Body Lotion,Vaseline,4076,4437,8.1,3.6,3514,,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0690,Long-lasting formula with smooth application.
PROD0691,Ponds Natural Body Lotion,Ponds,1664,3034,45.2,4.4,3633,,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0691,Hydrating and gentle on skin with rich texture.
PROD0692,Nivea Glow Body Lotion,Nivea,4947,5395,8.3,4.6,2811,11,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0692,Hydrating and gentle on skin with rich texture.
PROD0693,Himalaya Ultra Body Lotion,Himalaya,2369,2447,3.2,5,3992,,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0693,Tested by dermatologists and suitable for all skin types.
PROD0694,Vaseline Natural Body Lotion,Vaseline,4434,5204,14.8,4,2587,14,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0694,Tested by dermatologists and suitable for all skin types.
PROD0695,Ponds Intense Body Lotion,Ponds,3177,3276,3,4.8,2219,17,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0695,"Smudge-proof, waterproof, and lightweight formula."
PROD0696,Himalaya Matte Body Lotion,Himalaya,2655,2816,5.7,4.8,7705,,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0696,Hydrating and gentle on skin with rich texture.
PROD0697,Nivea Ultra Body Lotion,Nivea,3943,5150,23.4,3.9,5348,,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0697,Enriched with natural extracts for everyday use.
PROD0698,Ponds Hydra Body Lotion,Ponds,4677,4940,5.3,3.7,1203,,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0698,Enriched with natural extracts for everyday use.
PROD0699,The Body Shop Pure Body Lotion,The Body Shop,3917,4739,17.3,5,6969,19,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0699,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0700,Vaseline Intense Body Lotion,Vaseline,2739,3359,18.5,4,7421,,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0700,"Smudge-proof, waterproof, and lightweight formula."
PROD0701,Ponds Hydra Body Lotion,Ponds,4811,5599,14.1,3.6,6454,,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0701,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0702,The Body Shop Intense Body Lotion,The Body Shop,550,1129,51.3,3.9,2020,12,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0702,Enriched with natural extracts for everyday use.
PROD0703,Himalaya Glow Body Lotion,Himalaya,2700,3578,24.5,4,6171,,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0703,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0704,Vaseline Glow Body Lotion,Vaseline,2707,3126,13.4,3.6,1280,13,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0704,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0705,Himalaya Matte Body Lotion,Himalaya,430,1209,64.4,4.7,4081,1,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0705,Enriched with natural extracts for everyday use.
PROD0706,Himalaya Hydra Body Lotion,Himalaya,2401,3238,25.8,4.7,7764,,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0706,Hydrating and gentle on skin with rich texture.
PROD0707,Mamaearth Hydra Body Lotion,Mamaearth,1363,2593,47.4,4.4,7424,,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0707,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0708,Mamaearth Hydra Body Lotion,Mamaearth,5992,6837,12.4,4,2494,,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0708,Long-lasting formula with smooth application.
PROD0709,The Body Shop Ultra Body Lotion,The Body Shop,2345,3209,26.9,3.7,7080,,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0709,Enriched with natural extracts for everyday use.
PROD0710,Nivea Hydra Body Lotion,Nivea,4703,5134,8.4,4.9,5431,19,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0710,Hydrating and gentle on skin with rich texture.
PROD0711,Nivea Ultra Body Lotion,Nivea,724,799,9.4,3.8,4021,16,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0711,Long-lasting formula with smooth application.
PROD0712,Mamaearth Pure Body Lotion,Mamaearth,5800,6001,3.3,4.6,7103,,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0712,Tested by dermatologists and suitable for all skin types.
PROD0713,Himalaya Ultra Body Lotion,Himalaya,2420,3638,33.5,4.2,6366,,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0713,Tested by dermatologists and suitable for all skin types.
PROD0714,Vaseline Matte Body Lotion,Vaseline,4744,6179,23.2,3.9,5929,,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0714,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0715,The Body Shop Pure Body Lotion,The Body Shop,4532,5542,18.2,3.6,174,3,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0715,"Smudge-proof, waterproof, and lightweight formula."
PROD0716,The Body Shop Ultra Body Lotion,The Body Shop,3042,4111,26,3.6,909,6,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0716,"Smudge-proof, waterproof, and lightweight formula."
PROD0717,Himalaya Pure Body Lotion,Himalaya,2026,2903,30.2,4.7,3827,,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0717,"Smudge-proof, waterproof, and lightweight formula."
PROD0718,Ponds Pure Body Lotion,Ponds,2082,2180,4.5,3.8,4147,,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0718,Long-lasting formula with smooth application.
PROD0719,Himalaya Matte Body Lotion,Himalaya,1347,2702,50.1,3.9,3693,,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0719,Long-lasting formula with smooth application.
PROD0720,Nivea Intense Body Lotion,Nivea,1103,2027,45.6,4.8,5952,11,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0720,"Smudge-proof, waterproof, and lightweight formula."
PROD0721,Park Avenue Ultra Deodorant,Park Avenue,634,1701,62.7,4.5,5746,,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0721,Tested by dermatologists and suitable for all skin types.
PROD0722,Park Avenue Matte Deodorant,Park Avenue,1928,2632,26.7,3.7,5043,14,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0722,"Smudge-proof, waterproof, and lightweight formula."
PROD0723,Park Avenue Hydra Deodorant,Park Avenue,3567,4840,26.3,4.8,3160,,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0723,Hydrating and gentle on skin with rich texture.
PROD0724,Engage Hydra Deodorant,Engage,5644,6769,16.6,4.7,1005,12,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0724,"Smudge-proof, waterproof, and lightweight formula."
PROD0725,Fogg Matte Deodorant,Fogg,1174,2124,44.7,4.3,1283,15,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0725,"Smudge-proof, waterproof, and lightweight formula."
PROD0726,Fogg Ultra Deodorant,Fogg,2425,3791,36,3.6,5360,17,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0726,"Smudge-proof, waterproof, and lightweight formula."
PROD0727,Engage Natural Deodorant,Engage,1759,1848,4.8,4.8,2035,14,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0727,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0728,Park Avenue Pure Deodorant,Park Avenue,4470,5692,21.5,4.8,584,,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0728,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0729,Engage Natural Deodorant,Engage,2281,2784,18.1,4.2,7229,,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0729,Hydrating and gentle on skin with rich texture.
PROD0730,Nivea Ultra Deodorant,Nivea,1423,2783,48.9,4.1,5692,11,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0730,"Smudge-proof, waterproof, and lightweight formula."
PROD0731,Park Avenue Hydra Deodorant,Park Avenue,507,955,46.9,4.2,2049,20,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0731,Enriched with natural extracts for everyday use.
PROD0732,Park Avenue Intense Deodorant,Park Avenue,3443,4235,18.7,3.6,1034,,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0732,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0733,Fogg Glow Deodorant,Fogg,2158,3456,37.6,4.8,643,14,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0733,"Smudge-proof, waterproof, and lightweight formula."
PROD0734,Fogg Ultra Deodorant,Fogg,3217,3848,16.4,4.7,6038,,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0734,Long-lasting formula with smooth application.
PROD0735,Fogg Natural Deodorant,Fogg,1826,2942,37.9,3.9,1967,,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0735,Hydrating and gentle on skin with rich texture.
PROD0736,Wild Stone Natural Deodorant,Wild Stone,1719,2303,25.4,3.9,2325,,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0736,Enriched with natural extracts for everyday use.
PROD0737,Engage Glow Deodorant,Engage,4867,5176,6,4.4,1174,5,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0737,Enriched with natural extracts for everyday use.
PROD0738,Park Avenue Natural Deodorant,Park Avenue,2179,2562,14.9,3.8,4068,19,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0738,Hydrating and gentle on skin with rich texture.
PROD0739,Park Avenue Glow Deodorant,Park Avenue,2543,3024,15.9,3.9,1416,12,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0739,Enriched with natural extracts for everyday use.
PROD0740,Wild Stone Matte Deodorant,Wild Stone,4281,5135,16.6,4.8,4973,6,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0740,Enriched with natural extracts for everyday use.
PROD0741,Park Avenue Hydra Deodorant,Park Avenue,5514,6603,16.5,3.7,2988,19,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0741,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0742,Wild Stone Matte Deodorant,Wild Stone,2495,3194,21.9,4.4,5845,,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0742,Tested by dermatologists and suitable for all skin types.
PROD0743,Engage Natural Deodorant,Engage,5559,5990,7.2,3.5,7121,,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0743,Tested by dermatologists and suitable for all skin types.
PROD0744,Nivea Natural Deodorant,Nivea,5919,7019,15.7,4.3,5661,15,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0744,Enriched with natural extracts for everyday use.
PROD0745,Fogg Hydra Deodorant,Fogg,2649,2970,10.8,4.9,7073,9,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0745,Tested by dermatologists and suitable for all skin types.
PROD0746,Park Avenue Pure Deodorant,Park Avenue,2147,3371,36.3,3.7,2108,,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0746,Hydrating and gentle on skin with rich texture.
PROD0747,Park Avenue Intense Deodorant,Park Avenue,3188,4262,25.2,4.8,4550,5,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0747,Long-lasting formula with smooth application.
PROD0748,Fogg Ultra Deodorant,Fogg,2253,2992,24.7,3.9,7301,,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0748,"Smudge-proof, waterproof, and lightweight formula."
PROD0749,Wild Stone Pure Deodorant,Wild Stone,1666,1983,16,3.5,3870,8,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0749,Hydrating and gentle on skin with rich texture.
PROD0750,Nivea Glow Deodorant,Nivea,3306,4156,20.5,4.4,1252,7,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0750,Hydrating and gentle on skin with rich texture.
PROD0751,Nivea Matte Deodorant,Nivea,5858,6218,5.8,4.9,5884,,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0751,Enriched with natural extracts for everyday use.
PROD0752,Fogg Matte Deodorant,Fogg,3261,4034,19.2,4.1,5573,2,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0752,"Smudge-proof, waterproof, and lightweight formula."
PROD0753,Engage Matte Deodorant,Engage,5888,5977,1.5,4.6,1078,,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0753,Long-lasting formula with smooth application.
PROD0754,Wild Stone Hydra Deodorant,Wild Stone,4336,5499,21.1,5,5606,19,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0754,"Smudge-proof, waterproof, and lightweight formula."
PROD0755,Engage Intense Deodorant,Engage,1126,1343,16.2,3.9,5210,7,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0755,Long-lasting formula with smooth application.
PROD0756,Engage Glow Deodorant,Engage,5624,5682,1,4.4,393,,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0756,Long-lasting formula with smooth application.
PROD0757,Wild Stone Matte Deodorant,Wild Stone,4564,5338,14.5,3.7,289,19,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0757,Enriched with natural extracts for everyday use.
PROD0758,Engage Natural Deodorant,Engage,1218,2041,40.3,4.4,1136,,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0758,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0759,Park Avenue Pure Deodorant,Park Avenue,2466,3351,26.4,4.6,3044,14,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0759,Tested by dermatologists and suitable for all skin types.
PROD0760,Fogg Ultra Deodorant,Fogg,4229,5324,20.6,4.6,2426,7,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0760,"Smudge-proof, waterproof, and lightweight formula."
PROD0761,Fogg Hydra Deodorant,Fogg,4592,5243,12.4,4.4,2033,6,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0761,Long-lasting formula with smooth application.
PROD0762,Fogg Ultra Deodorant,Fogg,3955,4614,14.3,4.5,3672,20,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0762,Tested by dermatologists and suitable for all skin types.
PROD0763,Nivea Ultra Deodorant,Nivea,3518,4033,12.8,4.1,2007,,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0763,"Smudge-proof, waterproof, and lightweight formula."
PROD0764,Park Avenue Ultra Deodorant,Park Avenue,731,1775,58.8,3.5,2085,12,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0764,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0765,Fogg Hydra Deodorant,Fogg,2687,2739,1.9,4.7,3775,4,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0765,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0766,Engage Pure Deodorant,Engage,1261,2448,48.5,4.1,7853,11,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0766,Enriched with natural extracts for everyday use.
PROD0767,Park Avenue Natural Deodorant,Park Avenue,2752,2962,7.1,4.2,7459,16,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0767,Long-lasting formula with smooth application.
PROD0768,Fogg Glow Deodorant,Fogg,175,1616,89.2,4.3,5372,7,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0768,Hydrating and gentle on skin with rich texture.
PROD0769,Park Avenue Glow Deodorant,Park Avenue,4602,4734,2.8,4,7219,,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0769,Hydrating and gentle on skin with rich texture.
PROD0770,Park Avenue Pure Deodorant,Park Avenue,4774,5772,17.3,4.7,4040,4,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0770,Tested by dermatologists and suitable for all skin types.
PROD0771,Wild Stone Ultra Deodorant,Wild Stone,5125,6161,16.8,4.7,2347,12,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0771,Enriched with natural extracts for everyday use.
PROD0772,Fogg Matte Deodorant,Fogg,3961,5391,26.5,4.8,1335,,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0772,Tested by dermatologists and suitable for all skin types.
PROD0773,Nivea Matte Deodorant,Nivea,929,1480,37.2,3.6,7729,4,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0773,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0774,Engage Matte Deodorant,Engage,2425,3102,21.8,4,5492,4,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0774,Tested by dermatologists and suitable for all skin types.
PROD0775,Wild Stone Natural Deodorant,Wild Stone,3538,4069,13,3.7,4740,,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0775,Enriched with natural extracts for everyday use.
PROD0776,Engage Intense Deodorant,Engage,1948,2672,27.1,4.6,5058,5,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0776,Hydrating and gentle on skin with rich texture.
PROD0777,Wild Stone Ultra Deodorant,Wild Stone,4828,5688,15.1,4.3,5184,,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0777,Tested by dermatologists and suitable for all skin types.
PROD0778,Fogg Intense Deodorant,Fogg,2080,2896,28.2,3.6,4431,11,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0778,Enriched with natural extracts for everyday use.
PROD0779,Fogg Hydra Deodorant,Fogg,1507,2387,36.9,4.6,2729,,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0779,Tested by dermatologists and suitable for all skin types.
PROD0780,Park Avenue Matte Deodorant,Park Avenue,1233,2626,53,3.9,6410,,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0780,Long-lasting formula with smooth application.
PROD0781,Wild Stone Hydra Deodorant,Wild Stone,925,1780,48,4.8,6762,12,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0781,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0782,Engage Matte Deodorant,Engage,4515,5229,13.7,4.6,5251,10,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0782,Tested by dermatologists and suitable for all skin types.
PROD0783,Nivea Ultra Deodorant,Nivea,1019,1529,33.4,4.4,1820,6,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0783,Long-lasting formula with smooth application.
PROD0784,Nivea Intense Deodorant,Nivea,5387,6635,18.8,4.9,2842,17,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0784,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0785,Nivea Natural Deodorant,Nivea,4736,5326,11.1,3.6,3362,,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0785,"Smudge-proof, waterproof, and lightweight formula."
PROD0786,Engage Pure Deodorant,Engage,1757,2127,17.4,4.7,318,17,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0786,"Smudge-proof, waterproof, and lightweight formula."
PROD0787,Engage Natural Deodorant,Engage,2603,3783,31.2,3.6,4861,,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0787,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0788,Wild Stone Pure Deodorant,Wild Stone,5090,5240,2.9,3.7,6653,20,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0788,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0789,Park Avenue Matte Deodorant,Park Avenue,1675,2159,22.4,3.5,926,8,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0789,Long-lasting formula with smooth application.
PROD0790,Fogg Intense Deodorant,Fogg,4344,5511,21.2,4.7,5230,,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0790,Hydrating and gentle on skin with rich texture.
PROD0791,Park Avenue Hydra Deodorant,Park Avenue,3507,4074,13.9,3.9,7482,,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0791,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0792,Engage Glow Deodorant,Engage,4026,5110,21.2,3.6,684,14,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0792,Long-lasting formula with smooth application.
PROD0793,Fogg Pure Deodorant,Fogg,2361,2515,6.1,4.1,4441,,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0793,Enriched with natural extracts for everyday use.
PROD0794,Wild Stone Glow Deodorant,Wild Stone,2034,3118,34.8,3.7,1312,4,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0794,Long-lasting formula with smooth application.
PROD0795,Nivea Matte Deodorant,Nivea,1287,2701,52.4,3.9,5402,,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0795,Hydrating and gentle on skin with rich texture.
PROD0796,Park Avenue Matte Deodorant,Park Avenue,2623,3247,19.2,4.7,5383,,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0796,"Smudge-proof, waterproof, and lightweight formula."
PROD0797,Park Avenue Matte Deodorant,Park Avenue,3891,4799,18.9,3.6,7597,4,Home/Personal Care/Deodorant,https://www.myntra.com/personal-care/deodorant/PROD0797,Hydrating and gentle on skin with rich texture.
